index,timestamp [ns],gaze x [px],gaze y [px],ref_center_x,ref_center_y
0,1634115210200000000,799.766125,384.9685,791,384
0,1634115210200000000,799.766125,384.9685,791,383
0,1634115210200000000,799.766125,384.9685,792,381
0,1634115210200000000,799.766125,384.9685,793,379
0,1634115210200000000,799.766125,384.9685,793,379
0,1634115210200000000,799.766125,384.9685,793,379
0,1634115210200000000,799.766125,384.9685,794,379
0,1634115210200000000,799.766125,384.9685,794,380
0,1634115210200000000,799.766125,384.9685,796,381
0,1634115210200000000,799.766125,384.9685,799,381
0,1634115210200000000,799.766125,384.9685,800,381
0,1634115210200000000,799.766125,384.9685,800,382
0,1634115210200000000,799.766125,384.9685,801,383
0,1634115210200000000,799.766125,384.9685,801,384
0,1634115210200000000,799.766125,384.9685,803,385
0,1634115210200000000,799.766125,384.9685,806,386
0,1634115210200000000,799.766125,384.9685,807,388
0,1634115210200000000,799.766125,384.9685,809,388
0,1634115210200000000,799.766125,384.9685,809,389
0,1634115210200000000,799.766125,384.9685,810,389
0,1634115210200000000,799.766125,384.9685,813,389
0,1634115210200000000,799.766125,384.9685,318,363
0,1634115210200000000,799.766125,384.9685,815,391
0,1634115210200000000,799.766125,384.9685,816,392
0,1634115210200000000,799.766125,384.9685,817,392
0,1634115210200000000,799.766125,384.9685,323,363
0,1634115210200000000,799.766125,384.9685,323,363
0,1634115210200000000,799.766125,384.9685,819,392
0,1634115210200000000,799.766125,384.9685,820,392
0,1634115210200000000,799.766125,384.9685,824,392
0,1634115210200000000,799.766125,384.9685,824,392
0,1634115210200000000,799.766125,384.9685,823,392
0,1634115210200000000,799.766125,384.9685,994,441
0,1634115210200000000,799.766125,384.9685,479,734
0,1634115210200000000,799.766125,384.9685,482,734
0,1634115210200000000,799.766125,384.9685,285,793
0,1634115210200000000,799.766125,384.9685,289,793
0,1634115210200000000,799.766125,384.9685,292,794
0,1634115210200000000,799.766125,384.9685,293,795
0,1634115210200000000,799.766125,384.9685,293,797
0,1634115210200000000,799.766125,384.9685,541,195
0,1634115210200000000,799.766125,384.9685,541,195
0,1634115210200000000,799.766125,384.9685,541,195
0,1634115210200000000,799.766125,384.9685,541,195
0,1634115210200000000,799.766125,384.9685,541,195
0,1634115210200000000,799.766125,384.9685,428,423
0,1634115210200000000,799.766125,384.9685,629,244
0,1634115210200000000,799.766125,384.9685,629,244
0,1634115210200000000,799.766125,384.9685,830,401
0,1634115210200000000,799.766125,384.9685,830,400
0,1634115210200000000,799.766125,384.9685,830,400
0,1634115210200000000,799.766125,384.9685,258,795
0,1634115210200000000,799.766125,384.9685,830,400
0,1634115210200000000,799.766125,384.9685,259,796
0,1634115210200000000,799.766125,384.9685,257,796
0,1634115210200000000,799.766125,384.9685,539,196
0,1634115210200000000,799.766125,384.9685,249,809
0,1634115210200000000,799.766125,384.9685,793,362
0,1634115210200000000,799.766125,384.9685,792,362
0,1634115210200000000,799.766125,384.9685,793,363
0,1634115210200000000,799.766125,384.9685,152,223
0,1634115210200000000,799.766125,384.9685,206,610
0,1634115210200000000,799.766125,384.9685,207,610
0,1634115210200000000,799.766125,384.9685,18,868
0,1634115210200000000,799.766125,384.9685,151,224
0,1634115210200000000,799.766125,384.9685,151,224
0,1634115210200000000,799.766125,384.9685,9,867
0,1634115210200000000,799.766125,384.9685,9,867
0,1634115210200000000,799.766125,384.9685,800,411
0,1634115210200000000,799.766125,384.9685,80,219
0,1634115210200000000,799.766125,384.9685,163,509
0,1634115210200000000,799.766125,384.9685,163,509
0,1634115210200000000,799.766125,384.9685,90,217
0,1634115210200000000,799.766125,384.9685,90,217
0,1634115210200000000,799.766125,384.9685,90,217
0,1634115210200000000,799.766125,384.9685,90,217
0,1634115210200000000,799.766125,384.9685,90,217
0,1634115210200000000,799.766125,384.9685,444,499
0,1634115210200000000,799.766125,384.9685,444,499
0,1634115210200000000,799.766125,384.9685,444,499
0,1634115210200000000,799.766125,384.9685,444,499
0,1634115210200000000,799.766125,384.9685,444,498
0,1634115210200000000,799.766125,384.9685,881,432
0,1634115210200000000,799.766125,384.9685,881,470
0,1634115210200000000,799.766125,384.9685,946,327
0,1634115210200000000,799.766125,384.9685,685,203
0,1634115210200000000,799.766125,384.9685,685,203
0,1634115210200000000,799.766125,384.9685,685,203
0,1634115210200000000,799.766125,384.9685,545,204
0,1634115210200000000,799.766125,384.9685,545,204
0,1634115210200000000,799.766125,384.9685,545,204
0,1634115210200000000,799.766125,384.9685,545,204
0,1634115210200000000,799.766125,384.9685,545,204
0,1634115210200000000,799.766125,384.9685,545,203
0,1634115210200000000,799.766125,384.9685,545,203
0,1634115210200000000,799.766125,384.9685,545,203
0,1634115210200000000,799.766125,384.9685,16,619
0,1634115210200000000,799.766125,384.9685,16,619
0,1634115210200000000,799.766125,384.9685,390,597
0,1634115210200000000,799.766125,384.9685,16,619
0,1634115210200000000,799.766125,384.9685,195,959
0,1634115210200000000,799.766125,384.9685,24,869
0,1634115210200000000,799.766125,384.9685,25,868
0,1634115210200000000,799.766125,384.9685,17,619
0,1634115210200000000,799.766125,384.9685,302,908
0,1634115210200000000,799.766125,384.9685,302,908
0,1634115210200000000,799.766125,384.9685,302,908
0,1634115210200000000,799.766125,384.9685,681,183
0,1634115210200000000,799.766125,384.9685,512,500
0,1634115210200000000,799.766125,384.9685,631,242
0,1634115210200000000,799.766125,384.9685,543,194
0,1634115210200000000,799.766125,384.9685,543,194
0,1634115210200000000,799.766125,384.9685,957,271
0,1634115210200000000,799.766125,384.9685,957,271
0,1634115210200000000,799.766125,384.9685,957,267
0,1634115210200000000,799.766125,384.9685,1011,333
0,1634115210200000000,799.766125,384.9685,957,279
0,1634115210200000000,799.766125,384.9685,1032,800
0,1634115210200000000,799.766125,384.9685,397,523
0,1634115210200000000,799.766125,384.9685,854,365
0,1634115210200000000,799.766125,384.9685,1069,359
0,1634115210200000000,799.766125,384.9685,856,404
0,1634115210200000000,799.766125,384.9685,857,406
0,1634115210200000000,799.766125,384.9685,111,554
0,1634115210200000000,799.766125,384.9685,113,552
0,1634115210200000000,799.766125,384.9685,859,404
0,1634115210200000000,799.766125,384.9685,115,528
0,1634115210200000000,799.766125,384.9685,861,415
0,1634115210200000000,799.766125,384.9685,116,571
0,1634115210200000000,799.766125,384.9685,863,422
0,1634115210200000000,799.766125,384.9685,119,559
0,1634115210200000000,799.766125,384.9685,865,423
0,1634115210200000000,799.766125,384.9685,865,472
0,1634115210200000000,799.766125,384.9685,865,372
0,1634115210200000000,799.766125,384.9685,867,438
0,1634115210200000000,799.766125,384.9685,864,372
0,1634115210200000000,799.766125,384.9685,865,417
0,1634115210200000000,799.766125,384.9685,865,393
0,1634115210200000000,799.766125,384.9685,867,424
0,1634115210200000000,799.766125,384.9685,867,394
0,1634115210200000000,799.766125,384.9685,867,394
0,1634115210200000000,799.766125,384.9685,867,394
0,1634115210200000000,799.766125,384.9685,867,394
0,1634115210200000000,799.766125,384.9685,863,601
0,1634115210200000000,799.766125,384.9685,867,408
0,1634115210200000000,799.766125,384.9685,867,467
0,1634115210200000000,799.766125,384.9685,868,384
0,1634115210200000000,799.766125,384.9685,868,384
0,1634115210200000000,799.766125,384.9685,867,390
0,1634115210200000000,799.766125,384.9685,867,384
0,1634115210200000000,799.766125,384.9685,869,403
0,1634115210200000000,799.766125,384.9685,869,388
0,1634115210200000000,799.766125,384.9685,869,375
0,1634115210200000000,799.766125,384.9685,869,368
0,1634115210200000000,799.766125,384.9685,871,450
0,1634115210200000000,799.766125,384.9685,871,450
0,1634115210200000000,799.766125,384.9685,867,593
0,1634115210200000000,799.766125,384.9685,867,593
0,1634115210200000000,799.766125,384.9685,869,372
0,1634115210200000000,799.766125,384.9685,868,363
0,1634115210200000000,799.766125,384.9685,868,367
0,1634115210200000000,799.766125,384.9685,868,374
0,1634115210200000000,799.766125,384.9685,868,370
0,1634115210200000000,799.766125,384.9685,868,371
0,1634115210200000000,799.766125,384.9685,868,372
0,1634115210200000000,799.766125,384.9685,869,375
0,1634115210200000000,799.766125,384.9685,869,373
0,1634115210200000000,799.766125,384.9685,869,368
0,1634115210200000000,799.766125,384.9685,869,371
0,1634115210200000000,799.766125,384.9685,868,369
0,1634115210200000000,799.766125,384.9685,869,415
0,1634115210200000000,799.766125,384.9685,869,414
0,1634115210200000000,799.766125,384.9685,868,375
0,1634115210200000000,799.766125,384.9685,868,375
0,1634115210200000000,799.766125,384.9685,868,375
0,1634115210200000000,799.766125,384.9685,867,575
0,1634115210200000000,799.766125,384.9685,869,375
0,1634115210200000000,799.766125,384.9685,867,594
0,1634115210200000000,799.766125,384.9685,867,594
0,1634115210200000000,799.766125,384.9685,867,594
0,1634115210200000000,799.766125,384.9685,871,425
0,1634115210200000000,799.766125,384.9685,870,375
0,1634115210200000000,799.766125,384.9685,871,368
0,1634115210200000000,799.766125,384.9685,873,401
0,1634115210200000000,799.766125,384.9685,128,548
0,1634115210200000000,799.766125,384.9685,873,374
0,1634115210200000000,799.766125,384.9685,873,368
0,1634115210200000000,799.766125,384.9685,873,368
0,1634115210200000000,799.766125,384.9685,128,634
0,1634115210200000000,799.766125,384.9685,873,369
0,1634115210200000000,799.766125,384.9685,871,594
0,1634115210200000000,799.766125,384.9685,874,376
0,1634115210200000000,799.766125,384.9685,130,552
0,1634115210200000000,799.766125,384.9685,130,552
0,1634115210200000000,799.766125,384.9685,875,376
0,1634115210200000000,799.766125,384.9685,875,375
0,1634115210200000000,799.766125,384.9685,875,375
0,1634115210200000000,799.766125,384.9685,875,375
0,1634115210200000000,799.766125,384.9685,875,375
0,1634115210200000000,799.766125,384.9685,877,431
0,1634115210200000000,799.766125,384.9685,877,429
0,1634115210200000000,799.766125,384.9685,877,423
0,1634115210200000000,799.766125,384.9685,877,431
0,1634115210200000000,799.766125,384.9685,875,368
0,1634115210200000000,799.766125,384.9685,134,462
0,1634115210200000000,799.766125,384.9685,131,517
0,1634115210200000000,799.766125,384.9685,131,515
0,1634115210200000000,799.766125,384.9685,134,462
0,1634115210200000000,799.766125,384.9685,875,371
0,1634115210200000000,799.766125,384.9685,875,372
0,1634115210200000000,799.766125,384.9685,877,422
0,1634115210200000000,799.766125,384.9685,131,551
0,1634115210200000000,799.766125,384.9685,875,371
0,1634115210200000000,799.766125,384.9685,875,373
0,1634115210200000000,799.766125,384.9685,874,367
0,1634115210200000000,799.766125,384.9685,874,373
0,1634115210200000000,799.766125,384.9685,875,422
0,1634115210200000000,799.766125,384.9685,875,396
0,1634115210200000000,799.766125,384.9685,873,570
0,1634115210200000000,799.766125,384.9685,875,420
0,1634115210200000000,799.766125,384.9685,875,435
0,1634115210200000000,799.766125,384.9685,875,435
0,1634115210200000000,799.766125,384.9685,875,417
0,1634115210200000000,799.766125,384.9685,875,440
0,1634115210200000000,799.766125,384.9685,875,441
0,1634115210200000000,799.766125,384.9685,871,593
0,1634115210200000000,799.766125,384.9685,875,416
0,1634115210200000000,799.766125,384.9685,875,416
0,1634115210200000000,799.766125,384.9685,875,423
0,1634115210200000000,799.766125,384.9685,875,398
0,1634115210200000000,799.766125,384.9685,131,520
0,1634115210200000000,799.766125,384.9685,131,522
0,1634115210200000000,799.766125,384.9685,134,461
0,1634115210200000000,799.766125,384.9685,130,561
0,1634115210200000000,799.766125,384.9685,130,548
0,1634115210200000000,799.766125,384.9685,130,560
0,1634115210200000000,799.766125,384.9685,130,560
0,1634115210200000000,799.766125,384.9685,874,525
0,1634115210200000000,799.766125,384.9685,873,531
0,1634115210200000000,799.766125,384.9685,129,517
0,1634115210200000000,799.766125,384.9685,873,368
0,1634115210200000000,799.766125,384.9685,873,368
0,1634115210200000000,799.766125,384.9685,873,368
0,1634115210200000000,799.766125,384.9685,875,424
0,1634115210200000000,799.766125,384.9685,875,374
0,1634115210200000000,799.766125,384.9685,131,530
0,1634115210200000000,799.766125,384.9685,131,530
0,1634115210200000000,799.766125,384.9685,131,530
0,1634115210200000000,799.766125,384.9685,877,502
0,1634115210200000000,799.766125,384.9685,878,421
0,1634115210200000000,799.766125,384.9685,132,548
0,1634115210200000000,799.766125,384.9685,878,423
0,1634115210200000000,799.766125,384.9685,877,402
0,1634115210200000000,799.766125,384.9685,877,402
0,1634115210200000000,799.766125,384.9685,131,544
0,1634115210200000000,799.766125,384.9685,875,370
0,1634115210200000000,799.766125,384.9685,133,482
0,1634115210200000000,799.766125,384.9685,871,608
0,1634115210200000000,799.766125,384.9685,871,592
0,1634115210200000000,799.766125,384.9685,871,592
0,1634115210200000000,799.766125,384.9685,871,595
0,1634115210200000000,799.766125,384.9685,871,594
0,1634115210200000000,799.766125,384.9685,871,598
0,1634115210200000000,799.766125,384.9685,871,594
0,1634115210200000000,799.766125,384.9685,871,594
0,1634115210200000000,799.766125,384.9685,875,424
0,1634115210200000000,799.766125,384.9685,130,551
0,1634115210200000000,799.766125,384.9685,875,376
0,1634115210200000000,799.766125,384.9685,875,376
0,1634115210200000000,799.766125,384.9685,134,463
0,1634115210200000000,799.766125,384.9685,135,460
0,1634115210200000000,799.766125,384.9685,130,548
0,1634115210200000000,799.766125,384.9685,130,546
0,1634115210200000000,799.766125,384.9685,130,551
0,1634115210200000000,799.766125,384.9685,130,552
0,1634115210200000000,799.766125,384.9685,130,552
0,1634115210200000000,799.766125,384.9685,130,546
0,1634115210200000000,799.766125,384.9685,130,546
0,1634115210200000000,799.766125,384.9685,130,546
0,1634115210200000000,799.766125,384.9685,875,423
0,1634115210200000000,799.766125,384.9685,875,422
0,1634115210200000000,799.766125,384.9685,875,421
0,1634115210200000000,799.766125,384.9685,875,422
0,1634115210200000000,799.766125,384.9685,875,423
0,1634115210200000000,799.766125,384.9685,875,423
0,1634115210200000000,799.766125,384.9685,875,422
0,1634115210200000000,799.766125,384.9685,875,423
0,1634115210200000000,799.766125,384.9685,875,423
0,1634115210200000000,799.766125,384.9685,875,490
0,1634115210200000000,799.766125,384.9685,875,420
0,1634115210200000000,799.766125,384.9685,131,509
0,1634115210200000000,799.766125,384.9685,877,470
0,1634115210200000000,799.766125,384.9685,132,506
0,1634115210200000000,799.766125,384.9685,875,376
0,1634115210200000000,799.766125,384.9685,875,375
0,1634115210200000000,799.766125,384.9685,130,551
0,1634115210200000000,799.766125,384.9685,875,375
0,1634115210200000000,799.766125,384.9685,875,374
0,1634115210200000000,799.766125,384.9685,875,373
0,1634115210200000000,799.766125,384.9685,875,376
0,1634115210200000000,799.766125,384.9685,877,434
0,1634115210200000000,799.766125,384.9685,873,594
0,1634115210200000000,799.766125,384.9685,877,436
0,1634115210200000000,799.766125,384.9685,875,526
0,1634115210200000000,799.766125,384.9685,873,595
0,1634115210200000000,799.766125,384.9685,133,509
0,1634115210200000000,799.766125,384.9685,878,425
0,1634115210200000000,799.766125,384.9685,879,426
0,1634115210200000000,799.766125,384.9685,879,402
0,1634115210200000000,799.766125,384.9685,880,422
0,1634115210200000000,799.766125,384.9685,880,422
0,1634115210200000000,799.766125,384.9685,879,403
0,1634115210200000000,799.766125,384.9685,879,402
0,1634115210200000000,799.766125,384.9685,879,402
0,1634115210200000000,799.766125,384.9685,879,405
0,1634115210200000000,799.766125,384.9685,879,405
0,1634115210200000000,799.766125,384.9685,879,403
0,1634115210200000000,799.766125,384.9685,879,402
0,1634115210200000000,799.766125,384.9685,879,402
0,1634115210200000000,799.766125,384.9685,879,402
0,1634115210200000000,799.766125,384.9685,879,368
0,1634115210200000000,799.766125,384.9685,879,368
0,1634115210200000000,799.766125,384.9685,879,368
0,1634115210200000000,799.766125,384.9685,879,369
0,1634115210200000000,799.766125,384.9685,880,403
0,1634115210200000000,799.766125,384.9685,136,529
0,1634115210200000000,799.766125,384.9685,882,430
0,1634115210200000000,799.766125,384.9685,882,403
0,1634115210200000000,799.766125,384.9685,138,515
0,1634115210200000000,799.766125,384.9685,882,422
0,1634115210200000000,799.766125,384.9685,882,422
0,1634115210200000000,799.766125,384.9685,881,402
0,1634115210200000000,799.766125,384.9685,881,402
0,1634115210200000000,799.766125,384.9685,137,513
0,1634115210200000000,799.766125,384.9685,881,404
0,1634115210200000000,799.766125,384.9685,882,423
0,1634115210200000000,799.766125,384.9685,881,376
0,1634115210200000000,799.766125,384.9685,881,523
0,1634115210200000000,799.766125,384.9685,881,402
0,1634115210200000000,799.766125,384.9685,882,429
0,1634115210200000000,799.766125,384.9685,882,424
0,1634115210200000000,799.766125,384.9685,882,424
0,1634115210200000000,799.766125,384.9685,882,424
0,1634115210200000000,799.766125,384.9685,881,373
0,1634115210200000000,799.766125,384.9685,883,423
0,1634115210200000000,799.766125,384.9685,883,423
0,1634115210200000000,799.766125,384.9685,883,423
0,1634115210200000000,799.766125,384.9685,882,373
0,1634115210200000000,799.766125,384.9685,137,614
0,1634115210200000000,799.766125,384.9685,883,420
0,1634115210200000000,799.766125,384.9685,883,422
0,1634115210200000000,799.766125,384.9685,137,610
0,1634115210200000000,799.766125,384.9685,885,441
0,1634115210200000000,799.766125,384.9685,886,441
0,1634115210200000000,799.766125,384.9685,885,394
0,1634115210200000000,799.766125,384.9685,888,465
0,1634115210200000000,799.766125,384.9685,887,387
0,1634115210200000000,799.766125,384.9685,888,387
0,1634115210200000000,799.766125,384.9685,888,386
0,1634115210200000000,799.766125,384.9685,889,385
0,1634115210200000000,799.766125,384.9685,890,385
0,1634115210200000000,799.766125,384.9685,890,385
0,1634115210200000000,799.766125,384.9685,889,384
0,1634115210200000000,799.766125,384.9685,889,384
0,1634115210200000000,799.766125,384.9685,889,384
0,1634115210200000000,799.766125,384.9685,890,384
0,1634115210200000000,799.766125,384.9685,890,384
0,1634115210200000000,799.766125,384.9685,890,384
0,1634115210200000000,799.766125,384.9685,371,539
0,1634115210200000000,799.766125,384.9685,371,540
0,1634115210200000000,799.766125,384.9685,889,387
0,1634115210200000000,799.766125,384.9685,888,378
0,1634115210200000000,799.766125,384.9685,888,387
0,1634115210200000000,799.766125,384.9685,144,550
0,1634115210200000000,799.766125,384.9685,887,374
0,1634115210200000000,799.766125,384.9685,887,374
0,1634115210200000000,799.766125,384.9685,142,551
0,1634115210200000000,799.766125,384.9685,142,551
0,1634115210200000000,799.766125,384.9685,886,374
0,1634115210200000000,799.766125,384.9685,886,374
0,1634115210200000000,799.766125,384.9685,887,440
0,1634115210200000000,799.766125,384.9685,887,440
0,1634115210200000000,799.766125,384.9685,886,390
0,1634115210200000000,799.766125,384.9685,886,384
0,1634115210200000000,799.766125,384.9685,886,385
0,1634115210200000000,799.766125,384.9685,886,384
0,1634115210200000000,799.766125,384.9685,888,440
0,1634115210200000000,799.766125,384.9685,888,440
0,1634115210200000000,799.766125,384.9685,888,440
0,1634115210200000000,799.766125,384.9685,887,376
0,1634115210200000000,799.766125,384.9685,889,440
0,1634115210200000000,799.766125,384.9685,888,378
0,1634115210200000000,799.766125,384.9685,888,377
0,1634115210200000000,799.766125,384.9685,888,377
0,1634115210200000000,799.766125,384.9685,888,378
0,1634115210200000000,799.766125,384.9685,888,379
0,1634115210200000000,799.766125,384.9685,888,389
0,1634115210200000000,799.766125,384.9685,888,390
0,1634115210200000000,799.766125,384.9685,888,391
0,1634115210200000000,799.766125,384.9685,888,393
0,1634115210200000000,799.766125,384.9685,888,394
0,1634115210200000000,799.766125,384.9685,888,394
0,1634115210200000000,799.766125,384.9685,888,394
0,1634115210200000000,799.766125,384.9685,888,394
0,1634115210200000000,799.766125,384.9685,889,390
0,1634115210200000000,799.766125,384.9685,890,394
0,1634115210200000000,799.766125,384.9685,889,390
0,1634115210200000000,799.766125,384.9685,889,394
0,1634115210200000000,799.766125,384.9685,144,553
0,1634115210200000000,799.766125,384.9685,143,553
0,1634115210200000000,799.766125,384.9685,143,552
0,1634115210200000000,799.766125,384.9685,142,552
0,1634115210200000000,799.766125,384.9685,143,552
0,1634115210200000000,799.766125,384.9685,143,552
0,1634115210200000000,799.766125,384.9685,143,552
0,1634115210200000000,799.766125,384.9685,143,551
0,1634115210200000000,799.766125,384.9685,143,551
0,1634115210200000000,799.766125,384.9685,143,552
0,1634115210200000000,799.766125,384.9685,144,552
0,1634115210200000000,799.766125,384.9685,144,553
0,1634115210200000000,799.766125,384.9685,889,398
0,1634115210200000000,799.766125,384.9685,889,400
0,1634115210200000000,799.766125,384.9685,889,399
0,1634115210200000000,799.766125,384.9685,889,369
0,1634115210200000000,799.766125,384.9685,889,369
0,1634115210200000000,799.766125,384.9685,889,399
0,1634115210200000000,799.766125,384.9685,889,399
0,1634115210200000000,799.766125,384.9685,889,398
0,1634115210200000000,799.766125,384.9685,890,398
0,1634115210200000000,799.766125,384.9685,889,570
0,1634115210200000000,799.766125,384.9685,890,552
0,1634115210200000000,799.766125,384.9685,839,287
0,1634115210200000000,799.766125,384.9685,567,464
0,1634115210200000000,799.766125,384.9685,567,464
0,1634115210200000000,799.766125,384.9685,571,464
0,1634115210200000000,799.766125,384.9685,891,399
0,1634115210200000000,799.766125,384.9685,891,399
0,1634115210200000000,799.766125,384.9685,890,398
0,1634115210200000000,799.766125,384.9685,889,373
0,1634115210200000000,799.766125,384.9685,889,373
0,1634115210200000000,799.766125,384.9685,889,373
0,1634115210200000000,799.766125,384.9685,889,373
0,1634115210200000000,799.766125,384.9685,889,373
0,1634115210200000000,799.766125,384.9685,889,400
0,1634115210200000000,799.766125,384.9685,889,399
0,1634115210200000000,799.766125,384.9685,889,399
0,1634115210200000000,799.766125,384.9685,890,423
0,1634115210200000000,799.766125,384.9685,889,549
0,1634115210200000000,799.766125,384.9685,895,345
0,1634115210200000000,799.766125,384.9685,895,345
0,1634115210200000000,799.766125,384.9685,895,345
0,1634115210200000000,799.766125,384.9685,895,345
0,1634115210200000000,799.766125,384.9685,895,345
0,1634115210200000000,799.766125,384.9685,895,345
0,1634115210200000000,799.766125,384.9685,695,193
0,1634115210200000000,799.766125,384.9685,695,193
0,1634115210200000000,799.766125,384.9685,576,419
0,1634115210200000000,799.766125,384.9685,576,419
0,1634115210200000000,799.766125,384.9685,577,419
0,1634115210200000000,799.766125,384.9685,537,610
0,1634115210200000000,799.766125,384.9685,537,610
0,1634115210200000000,799.766125,384.9685,537,610
0,1634115210200000000,799.766125,384.9685,611,466
0,1634115210200000000,799.766125,384.9685,891,398
0,1634115210200000000,799.766125,384.9685,891,397
0,1634115210200000000,799.766125,384.9685,100,144
0,1634115210200000000,799.766125,384.9685,101,145
0,1634115210200000000,799.766125,384.9685,101,152
0,1634115210200000000,799.766125,384.9685,890,554
0,1634115210200000000,799.766125,384.9685,890,554
0,1634115210200000000,799.766125,384.9685,890,554
